user_id,tweet_created_time,tweet_text,tweet_length,user_created_at,user_followers_count,user_friends_count,twitter_source,tweet_likes,tweet_retweets
1235741766147616769,2020-03-06 01:39:30,b'RT @jaketapper: Pence greets Gov. Jay Inslee in Washington state with elbow bump amid coronavirus concerns - CNNPolitics https://t.co/YInqV\xe2\x80\xa6',140,2009-04-30 20:16:50,43,1073,Twitter for iPhone,0,19
1235741765984018432,2020-03-06 01:39:30,"b'RT @mattdpearce: Pretty stark statement from a Kaiser nurse in NorCal who got sick after caring for a coronavirus patient, criticizing CDC\xe2\x80\xa6'",139,2008-07-28 21:00:31,5605,1470,Twitter for iPhone,0,6580
1235741765795266565,2020-03-06 01:39:30,b'The Coronavirus can try me. I will beat it\xe2\x80\x99s ass.',49,2017-12-14 02:39:02,429,265,Twitter for iPhone,0,0
1235741765681831936,2020-03-06 01:39:30,b'RT @mumbles_j: Coronavirus has no hope of being contained. Because the average American is hilariously stupid',109,2016-08-05 04:43:17,778,199,Twitter for iPhone,0,49012
1235741765665251329,2020-03-06 01:39:30,"b'RT @psychdr100: Trump does not want you to know how many have been tested. We do know South Korea has tested over 130,000.\nDemocratic lawma\xe2\x80\xa6'",140,2016-08-15 07:41:19,621,595,Twitter for Android,0,42
1235741765480706054,2020-03-06 01:39:30,b'RT @W7VOA: Update: https://t.co/lBmzxRGzo4 #coronavirus #Maryland',65,2017-01-08 02:04:50,267,1428,Twitter for Android,0,2
1235741765296099328,2020-03-06 01:39:30,"b'RT @SaraCarterDC: #Coronavirus price gouging scandal: \n\nA 12-ounce @PURELL bottle, which retails for around $4.50, was selling for $50 a bo\xe2\x80\xa6'",140,2011-10-14 17:04:07,396,57,Twitter Web App,0,176
1235741765073694720,2020-03-06 01:39:30,"b'RT @atrupar: Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is\xe2\x80\xa6'",139,2012-07-04 09:00:29,123,420,Twitter for Android,0,10751
1235741764910227457,2020-03-06 01:39:30,b'RT @iNabber69: HOW TO DEAL WITH CORONAVIRUS IF YOU CATCH IT-RT TO SPREAD AWARENESS\n\n\xf0\x9f\x98\x87exercise\xf0\x9f\x92\xaa veggies \xf0\x9f\x8c\xbd and hot tea \xe2\x98\x95\xef\xb8\x8f\xf0\x9f\xa5\xb0 you will feel bett\xe2\x80\xa6',140,2020-01-20 03:38:38,2,61,Twitter for iPhone,0,99
1235741764775841792,2020-03-06 01:39:30,"b'RT @Disneyland2go: due to the coronavirus outbreak, mickey is wearing a hazmat suit and holding a gun'",101,2011-11-17 05:22:22,400,355,Twitter for iPhone,0,9378
1235741764675395586,2020-03-06 01:39:30,"b""RT @NCStinn: Scientists: you should wash your hands because of Coronavirus.\n\nPeople: I'm gonna stop flying, hoard masks, work from home &amp; t\xe2\x80\xa6""",144,2017-07-24 21:15:34,76,125,Twitter for iPhone,0,76276
1235741764599926784,2020-03-06 01:39:30,b'RT @PrisonPlanet: The man believed to be coronavirus patient zero in Italy is a Pakistani migrant refused to self-isolate after testing pos\xe2\x80\xa6',140,2018-02-21 17:09:28,288,541,Twitter Web App,0,3303
1235741764578836480,2020-03-06 01:39:30,b'RT @chabbott09: Rice will close Pub because of underage drinking but won\xe2\x80\x99t close campus to protect students from coronavirus https://t.co/9\xe2\x80\xa6',140,2016-01-14 17:07:26,320,410,Twitter Web App,0,3
1235741764553551872,2020-03-06 01:39:30,"b'RT @HuffPost: Amid the COVID-19 outbreak, 12 people have died in the U.S. so far, 11 in Washington state and one in California. https://t.c\xe2\x80\xa6'",140,2016-10-10 16:21:57,34,54,Twitter for iPad,0,20
1235741764545384449,2020-03-06 01:39:30,"b""RT @AFP: Animal lovers flock to opening day of the world's biggest dog show, Crufts \n\nhttps://t.co/ALLLAd1z2e\n\n\xf0\x9f\x93\xb8 Ben Stansall https://t.co/\xe2\x80\xa6""",140,2011-07-15 14:48:16,1098,4698,Twitter for iPad,0,8
1235741764457099264,2020-03-06 01:39:30,"b'RT @ChidiNwatu: @realDonaldTrump Trump on WHO saying #coronavirus death rate is 3.4%...., ""I think the 3.4% number is really a false number\xe2\x80\xa6'",140,2013-05-29 19:22:14,561,2141,Twitter for iPhone,0,149
1235741764339855362,2020-03-06 01:39:30,b'RT @TheOval: Pence greets state officials with elbow bump while holding coronavirus task force documents by @jfritze @mgroppe https://t.co/\xe2\x80\xa6',140,2008-10-07 19:44:39,5769,2410,Twitter for iPhone,0,1
1235741764251574273,2020-03-06 01:39:30,"b""RT @YasirQadhi: Subhan Allah, the Ka'ba is empty, the tawaf has stopped as the authorities clean the \xe1\xb8\xa4aram because of the coronavirus scare\xe2\x80\xa6""",140,2016-12-06 18:43:28,5,78,Twitter for Android,0,3655
1235741763861704709,2020-03-06 01:39:30,"b'@Breaking911 Really stupid decision, but even dumber sentencing. 100 hours ommunity service in Brenham, Tx would ha\xe2\x80\xa6 https://t.co/lki1rD9rC3'",140,2013-07-18 05:06:16,0,39,Twitter for Android,0,0
1235741763559550976,2020-03-06 01:39:30,"b'RT @mason4922: After stating anybody who wanted to get tested could, guess what!\nhttps://t.co/7g3ftDenZn'",104,2012-01-23 17:07:39,4267,4999,Twitter Web App,0,10
1235741763521761281,2020-03-06 01:39:30,"b'RT @DrHueyLi: America is in exactly the same first #coronavirus stage as China was, the coverup stage. \nIt will enter the panic stage in a\xe2\x80\xa6'",139,2013-03-07 05:51:41,1813,2571,Twitter for iPhone,0,23
1235741763509379073,2020-03-06 01:39:30,b'RT @allinwithchris: WATCH: @chrislhayes responds to the President suggesting it\xe2\x80\x99s okay for coronavirus patients to go to work:\n\n\xe2\x80\x9cDO NOT GO\xe2\x80\xa6',139,2017-01-24 20:33:37,313,32,Twitter Web App,0,194
1235741763471421440,2020-03-06 01:39:30,"b'RT @Kibriah7: Fuck the coronavirus. I want to remind you, muslims are still being killed in China, India. More people die from hunger than\xe2\x80\xa6'",139,2019-05-21 05:15:10,360,179,Twitter for iPhone,0,257
1235741763366764546,2020-03-06 01:39:30,b'RT @OMGno2trump: The stock markets on on the edge of another record setting loss today.  Why?  Because \xe2\x80\x9cfired the entire US pandemic respon\xe2\x80\xa6',140,2010-11-10 16:09:50,2268,4904,Twitter Web App,0,701
1235741762922020866,2020-03-06 01:39:29,"b'RT @SuperiorZulu: Coronavirus:\n\n*Cases Reported = 96,782\n\n*People Recovered = 53,975\n\n*Number of Deaths = 3,308\n\nPercentage of Deaths is 3.\xe2\x80\xa6'",140,2016-12-29 11:35:20,281,832,Twitter for Android,0,683
1235741762922020864,2020-03-06 01:39:29,"b'Now with the coronavirus my friends can\'t judge me for ""being a baby"" and always washing my hands \xf0\x9f\x98\x8e'",99,2014-04-04 23:30:04,241,160,Twitter for Android,0,0
1235741762817269761,2020-03-06 01:39:29,b'RT @spectatorindex: BREAKING: 30 new coronavirus deaths in China',64,2017-05-18 20:03:30,1359,3264,Twitter Web App,0,46
1235741762812907520,2020-03-06 01:39:29,b'Governments Will Use The Coronavirus Card To Downgrade Estimates And Increase Interventionism https://t.co/Ys1Vvh6gON',117,2014-03-15 17:08:30,41155,39358,NewsPoster99,0,0
1235741762720641024,2020-03-06 01:39:29,b'RT @spectatorindex: BREAKING: 30 new coronavirus deaths in China',64,2018-06-07 08:16:47,122,153,Twitter for Android,0,46
1235741762519314432,2020-03-06 01:39:29,b'RT @spectatorindex: BREAKING: 30 new coronavirus deaths in China',64,2012-06-10 22:09:55,319,853,Twitter for Android,0,46
1235741762511085568,2020-03-06 01:39:29,b'RT @PrisonPlanet: The man believed to be coronavirus patient zero in Italy is a Pakistani migrant refused to self-isolate after testing pos\xe2\x80\xa6',140,2019-10-01 04:11:57,77,235,Twitter for iPhone,0,3303
1235741762494369794,2020-03-06 01:39:29,b'RT @spectatorindex: BREAKING: 30 new coronavirus deaths in China',64,2020-01-10 03:50:14,23,79,Twitter for iPhone,0,46
1235741761923878913,2020-03-06 01:39:29,"b""RT @rationalsquad: Rick Santelli on @CNBC just made the argument that we'd be better off if everyone got the #coronavirus right away and 2%\xe2\x80\xa6""",140,2014-03-03 18:51:18,549,713,Twitter for iPhone,0,2617
1235741761873612806,2020-03-06 01:39:29,b'RT @GavinNewsom: BREAKING: we have ordered health insurance companies to waive ALL out-of-pocket costs for preventive coronavirus testing.\xe2\x80\xa6',139,2009-06-11 00:41:09,2209,1438,Twitter Web App,0,219
1235741761864994816,2020-03-06 01:39:29,b'RT @tedlieu: People in the @realDonaldTrump Administration need to resign for the continuing massive testing deficiencies.\n\n@POTUS knew in\xe2\x80\xa6',139,2012-11-08 02:12:55,202,829,Twitter Web App,0,2444
1235741761772773376,2020-03-06 01:39:29,"b'To defeat coronavirus, put politics aside and respect President Trump\xe2\x80\x99s leadership | Opinion https://t.co/j97TRQTZeW via @lohud'",127,2012-08-25 15:48:24,3900,4331,Twitter Web Client,0,0
1235741761751769088,2020-03-06 01:39:29,b'RT @jimsciutto: Conversation on the train:\n\nMan on my left: \xe2\x80\x9cCoronavirus is just the flu. It\xe2\x80\x99s all panic.\xe2\x80\x9d (Points to man on my right weari\xe2\x80\xa6',140,2008-04-28 22:51:12,260,173,Twitter for iPad,0,6871
1235741761542041601,2020-03-06 01:39:29,"b'RT @GretaLWall: #NEW The Senate passes the $8.3 billion spending package to combat the Coronavirus in a 96-1 vote, sending legislation to t\xe2\x80\xa6'",140,2009-10-13 14:47:49,315,20,Twitter for Android,0,82
1235741761521307657,2020-03-06 01:39:29,"b""RT @911CORLEBRA777: This is a public health disaster that is squarely at Trump's doorstep. A Registered Nurse who cared for a coronavirus p\xe2\x80\xa6""",140,2017-02-25 21:50:43,2023,1784,Twitter for iPhone,0,258
1235741761231699968,2020-03-06 01:39:29,"b'RT @SCMPNews: This is a ""long-distance haircut"", designed to make customers feel safe amid the coronavirus outbreak. https://t.co/qfG1ddacsY'",140,2016-09-13 15:37:01,6,26,Twitter for Android,0,557
1235741761219080192,2020-03-06 01:39:29,b'RT @Blayofficial: And on today\xe2\x80\x99s episode of Londoners battling Coronavirus.. https://t.co/8mKlgjtKc9',100,2012-08-27 06:12:08,13214,339,Twitter for iPhone,0,40835
1235741761189756929,2020-03-06 01:39:29,b'RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy \xe2\x80\x94the epicenter of Italy\xe2\x80\x99s  outbreak\xe2\x80\x94 for @vicen\xe2\x80\xa6',140,2010-11-10 19:00:04,274,331,Twitter for Android,0,10012
1235741761118453761,2020-03-06 01:39:29,b'RT @gtconway3d: \xe2\x80\x9cExperts on lab testing said they were unaware of any Obama-era rule that would have hindered the administration from autho\xe2\x80\xa6',140,2016-08-21 16:17:36,1038,1528,Twitter for Android,0,6140
1235741761089093634,2020-03-06 01:39:29,b'RT @DrDenaGrayson: \xe2\x9a\xa0\xef\xb8\x8fA couple who sailed on the last #GrandPrincess cruise developed #COVID19 symptoms after arriving in SF. They\xe2\x80\x99ve since\xe2\x80\xa6',139,2012-06-23 23:00:05,178,499,Twitter for iPad,0,65
1235741760761917440,2020-03-06 01:39:29,b'RT @ursBattu: Follow these Do\xe2\x80\x99s and Don\xe2\x80\x99ts to prevent yourself from #coronavirus #coronavirusinindia PC : @CapdtOfficial https://t.co/nxyTn\xe2\x80\xa6',140,2015-01-03 06:10:10,198,47,Twitter for Android,0,9
1235741760472702983,2020-03-06 01:39:29,"b'RT @jimsciutto: This is the danger with Trump\xe2\x80\x99s claim the US has few cases: if you\xe2\x80\x99re not testing, you\xe2\x80\x99re not identifying and treating the\xe2\x80\xa6'",139,2013-06-02 05:12:51,1426,4984,Twitter for iPhone,0,747
1235741760355262471,2020-03-06 01:39:29,b'RT @maddow: \xe2\x80\x9cCuccinelli said there is inadequate capacity at health care facilities to  bring large numbers of passengers ashore for quaran\xe2\x80\xa6',140,2011-02-26 19:23:37,83493,85639,Twitter for iPhone,0,1090
1235741760124588032,2020-03-06 01:39:29,b'RT @jimsciutto: Conversation on the train:\n\nMan on my left: \xe2\x80\x9cCoronavirus is just the flu. It\xe2\x80\x99s all panic.\xe2\x80\x9d (Points to man on my right weari\xe2\x80\xa6',140,2016-04-12 21:29:58,16039,16710,Twitter for Android,0,6871
1235741760061452288,2020-03-06 01:39:29,b'RT @PressTV: #Coronavirus was produced in a laboratory: Former CIA intel officer\n\nhttps://t.co/ExApZE47OC',105,2013-02-21 07:17:55,12947,3798,Twitter for iPhone,0,90
1235741759889494017,2020-03-06 01:39:29,b'RT @WashPostPR: New from @PostOpinions Editorial Board: \n\nChina is using the cover of coronavirus to escalate its repression in Hong Kong\nh\xe2\x80\xa6',140,2019-11-15 23:18:46,183,212,Twitter for iPhone,0,193
1235741759793065984,2020-03-06 01:39:29,b'RT @realDerekUtley: The media is attacking @RandPaul for voting against the $8.3-billlion Coronavirus Response funding bill. \n\nThe media sh\xe2\x80\xa6',140,2016-06-12 16:38:33,1379,2151,Twitter Web App,0,163
1235741759784665088,2020-03-06 01:39:29,"b'RT @NickCohen4: Coronavirus crisis requires Boris Johnson to be everything he is not: serious, attentive to detail and respectful of expert\xe2\x80\xa6'",140,2013-03-15 20:58:41,294,688,Twitter for Android,0,284
1235741759726116865,2020-03-06 01:39:29,"b'RT @BBCBreaking: Patient with underlying health conditions becomes first person with coronavirus to die in the UK, hospital says https://t.\xe2\x80\xa6'",140,2020-01-15 07:05:13,217,1032,Twitter Web App,0,1602
1235741759696564225,2020-03-06 01:39:29,b'RT @mumbles_j: Coronavirus has no hope of being contained. Because the average American is hilariously stupid',109,2018-10-09 03:20:43,84,201,Twitter for Android,0,49011
1235741759575126021,2020-03-06 01:39:29,"b'RT @BernieSanders: As the coronavirus spreads, we need emergency funding for response agencies, increased hospital capacity, and we must ca\xe2\x80\xa6'",140,2018-10-09 21:54:55,3866,5003,Twitter for iPhone,0,3651
1235741759545544705,2020-03-06 01:39:29,b'RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy \xe2\x80\x94the epicenter of Italy\xe2\x80\x99s  outbreak\xe2\x80\x94 for @vicen\xe2\x80\xa6',140,2014-02-23 05:59:00,220,82,Twitter for iPhone,0,10014
1235741759499653120,2020-03-06 01:39:29,b'RT @ianbremmer: This happened...suddenly. https://t.co/s8tpSIKBAu',65,2011-02-01 18:14:07,279,624,Twitter for iPhone,0,21
1235741759407296513,2020-03-06 01:39:29,b'RT @tedlieu: .@realDonaldTrump knew about #coronavirus In January. One of the most basic actions to take is to have an adequate testing pro\xe2\x80\xa6',140,2009-04-15 19:28:33,372,540,Twitter for iPhone,0,3852
1235741759390416897,2020-03-06 01:39:29,b'Alberta has 1st presumptive case of coronavirus | https://t.co/js9Uxl8jdA https://t.co/esZFkTGqy5',97,2015-09-25 20:15:01,294,114,Twitter Web App,0,0
1235741759168102400,2020-03-06 01:39:29,b'RT @FuckYugi: Use Dirty Dueler to send the coronavirus to the shadow realm https://t.co/4TDLZOzDOX',98,2009-07-17 10:48:44,86,440,Twitter for iPhone,0,128
1235741759122128896,2020-03-06 01:39:29,"b'RT @Acosta: Pence on Coronavirus tests moments ago: ""We don\xe2\x80\x99t have enough tests today to meet what we anticipate will be the demand going f\xe2\x80\xa6'",140,2014-10-28 18:57:38,17,96,Twitter for Android,0,4378
1235741759075803136,2020-03-06 01:39:28,"b'RT @maddow: \xe2\x80\x9cIf this facility is safe enough for my father-in-law, then I want Mike Pence in that facility. \xe2\x80\xa6 That\xe2\x80\x99s how angry I am,\xe2\x80\x9d he sa\xe2\x80\xa6'",140,2016-09-09 00:47:57,2151,2688,Twitter for iPhone,0,866
1235741759067443200,2020-03-06 01:39:28,b'RT @GavinNewsom: BREAKING: we have ordered health insurance companies to waive ALL out-of-pocket costs for preventive coronavirus testing.\xe2\x80\xa6',139,2014-10-12 02:41:20,3670,3401,Twitter Web App,0,219
1235741759038271493,2020-03-06 01:39:28,b'@BStulberg @mattdpearce Insurance and abilities to activate notifications to all those she was around prior to symp\xe2\x80\xa6 https://t.co/64iVUXaW36',140,2018-12-10 18:10:37,8466,9281,Twitter for iPhone,0,0
1235741759012925440,2020-03-06 01:39:28,"b'RT @tedlieu: Dear @VP Pence: Is the below true? Do you have a plan? \n\nAlso, when are local jurisdictions going to get the #Coronavirus test\xe2\x80\xa6'",140,2012-09-07 04:42:36,3857,4540,Twitter for Android,0,316
1235741759008735232,2020-03-06 01:39:28,b'Scathing but true...\nCoronavirus: The Black Swan of 2020 - Sequoia Capital Publication - Medium https://t.co/ByfL828BIA',119,2010-03-31 04:30:35,474,290,Twitter for iPhone,0,0
1235741758862102533,2020-03-06 01:39:28,"b'RT @maddow: \xe2\x80\x9cIf this facility is safe enough for my father-in-law, then I want Mike Pence in that facility. \xe2\x80\xa6 That\xe2\x80\x99s how angry I am,\xe2\x80\x9d he sa\xe2\x80\xa6'",140,2009-07-19 14:42:01,346,513,Twitter for Android,0,866
1235741758719512582,2020-03-06 01:39:28,b'3 in Maryland test positive for coronavirus: Governor Larry Hogan https://t.co/siZvmq739R',89,2011-11-11 20:15:37,90,449,Twitter for Android,0,0
1235741758375391232,2020-03-06 01:39:28,b'RT @TheeGreatJA: Had to check on you. They say that lil coronavirus in the city now. Crazy how many people getting sick. Reminds me how sic\xe2\x80\xa6',140,2013-05-19 01:15:28,100,99,Twitter for iPhone,0,36075
1235741758123905025,2020-03-06 01:39:28,"b'RT @realDonaldTrump: With approximately 100,000 CoronaVirus cases worldwide, and 3,280 deaths, the United States, because of quick action o\xe2\x80\xa6'",140,2016-12-29 04:57:31,12423,6836,Twitter for iPhone,0,21531
1235741758119526400,2020-03-06 01:39:28,b'RT @Abdi10i: Seeing the Ka\xe2\x80\x99baa being closed due to Coronavirus precautions feels so odd and discomforting. https://t.co/dp7XX3imSC',130,2011-06-13 11:45:34,580,555,Twitter for iPhone,0,12328
1235741757788139521,2020-03-06 01:39:28,"b'RT @graywolf442: Related\n""Tennessee confirms its first coronavirus case: officials""\nThis, on top of the tornadoes. New Jersey has also repo\xe2\x80\xa6'",140,2014-11-10 04:50:26,2680,2676,Twitter for iPad,0,1
1235741757675106309,2020-03-06 01:39:28,b'RT @BaddCompani: To all Government Agencies. Start defying the President. The Coronavirus Outbreak is becoming a National Emergency.\nSometi\xe2\x80\xa6',140,2012-04-11 01:44:30,6009,5008,Twitter for Android,0,168
1235741757658324992,2020-03-06 01:39:28,b'RT @BillHemmer: What is your question on coronavirus? The expert will be in the house. Fire away ...',100,2009-03-28 16:41:53,1546,4996,Twitter for iPhone,0,27
1235741757519912961,2020-03-06 01:39:28,b'RT @mooeee____: if you\xe2\x80\x99ve ever eaten at Steel Trolley Diner you\xe2\x80\x99re immune to the coronavirus',92,2016-01-30 00:26:29,124,135,Twitter for iPhone,0,36
1235741757515550721,2020-03-06 01:39:28,"b""RT @SheliaE17: #coronavirus  at least they don't shake hands #Pence #COVID\xe3\x83\xbc19 https://t.co/5UFE13WCqt""",101,2013-07-19 17:40:30,16675,18118,Twitter for Android,0,1
1235741757314420737,2020-03-06 01:39:28,b'#coronavirus #COVID19 may become as severe as the Spanish flu if the current trajectory of the virus continues\nhttps://t.co/D9twQc8Jea',134,2010-08-14 21:41:05,7,68,Twitter for Android,0,0
1235741756785700864,2020-03-06 01:39:28,b'RT @ABC: Thailand post offices began disinfecting overseas packages on arrival as the country reported new coronavirus cases. https://t.co/\xe2\x80\xa6',140,2011-08-04 21:50:48,73,263,Twitter for Android,0,62
1235741756727136263,2020-03-06 01:39:28,"b'RT @ForexLive: South Korea reports 518 new coronavirus cases, total now at 6,284 https://t.co/fG43vGUAfP'",104,2015-04-28 02:33:12,1128,111,Twitter Web App,0,4
1235741756643303424,2020-03-06 01:39:28,b'RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy \xe2\x80\x94the epicenter of Italy\xe2\x80\x99s  outbreak\xe2\x80\x94 for @vicen\xe2\x80\xa6',140,2016-05-01 20:36:07,53893,49329,Twitter for iPhone,0,10019
1235741756412452864,2020-03-06 01:39:28,b'RT @CihanBicerDC: Maryland declares State of Emergency on Coronavirus! https://t.co/LqGEEykd8Q',94,2018-05-31 16:55:31,1281,1151,Twitter for iPhone,0,1
1235741756257271808,2020-03-06 01:39:28,"b'RT @tedlieu: Dear @VP Pence: Is the below true? Do you have a plan? \n\nAlso, when are local jurisdictions going to get the #Coronavirus test\xe2\x80\xa6'",140,2015-08-10 18:08:52,1941,2590,Twitter for Android,0,317
1235741756156567552,2020-03-06 01:39:28,"b""RT @balajis: The city of LA and the state of California didn't quarantine the wife of a man who tested positive for coronavirus along with\xe2\x80\xa6""",139,2013-08-27 12:01:50,60,1019,Twitter for iPhone,0,53
1235741756114841600,2020-03-06 01:39:28,"b""RT @YasirQadhi: Subhan Allah, the Ka'ba is empty, the tawaf has stopped as the authorities clean the \xe1\xb8\xa4aram because of the coronavirus scare\xe2\x80\xa6""",140,2013-08-17 16:39:29,1125,620,Twitter for iPhone,0,3655
1235741756018159616,2020-03-06 01:39:28,b'RT @Acyn: The President is asked what future plans he has to handle the Coronavirus disruptions... He responds by talking about approval po\xe2\x80\xa6',140,2017-03-14 19:12:24,20,692,Twitter for iPhone,0,334
1235741755661643776,2020-03-06 01:39:28,b'RT @TheeGreatJA: Had to check on you. They say that lil coronavirus in the city now. Crazy how many people getting sick. Reminds me how sic\xe2\x80\xa6',140,2010-04-01 23:42:55,212,454,Twitter for iPhone,0,36076
1235741755594678274,2020-03-06 01:39:28,"b'RT @maddow: \xe2\x80\x9cIf this facility is safe enough for my father-in-law, then I want Mike Pence in that facility. \xe2\x80\xa6 That\xe2\x80\x99s how angry I am,\xe2\x80\x9d he sa\xe2\x80\xa6'",140,2018-01-20 18:31:46,3971,4969,Twitter for Android,0,866
1235741755581976577,2020-03-06 01:39:28,b'RT @TheDailyEdge: \xe2\x80\x9cI am currently sick in quarantine after caring for a patient who test positive... awaiting permission from the federal g\xe2\x80\xa6',140,2009-03-27 18:50:47,3636,4981,Twitter for iPad,0,338
1235741755519074304,2020-03-06 01:39:28,"b'As coronavirus spreads, the bill for our public health failures is due https://t.co/xmpOBNafqP'",94,2012-11-16 06:27:39,416,1717,Twitter for iPhone,0,0
1235741755468918784,2020-03-06 01:39:28,b'RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy \xe2\x80\x94the epicenter of Italy\xe2\x80\x99s  outbreak\xe2\x80\x94 for @vicen\xe2\x80\xa6',140,2017-02-10 19:36:26,1034,213,Twitter for iPhone,0,10019
